ID,Pred
2022_1166_1400,0.24553469562603825
2022_1166_1403,0.17376025738993553
2022_1166_1411,0.7404719706384061
2022_1166_1412,0.4365989738519626
2022_1166_1417,0.19251633220210285
2022_1166_1425,0.4304605842583327
2022_1166_1436,0.4449006501509276
2022_1166_1437,0.20192065882179938
2022_1166_1439,0.2949187411529358
2022_1166_1458,0.3320965582420066
2022_1166_1460,0.7898854331582743
2022_1166_1461,0.4683133894238241
2022_1166_1463,0.66759635153624175
2022_1168_1172,0.21789592736175173
2022_1168_1174,0.4434437639978617
2022_1168_1181,0.08058119983473082
2022_1168_1209,0.3996938954133955
2022_1168_1211,0.03413806883565556
2022_1168_1222,0.05391555019313664
2022_1168_1228,0.11118052079979561
2022_1168_1231,0.13395414483829432
2022_1168_1234,0.08777703404256645
2022_1168_1235,0.18102359765855738
2022_1168_1240,0.448900231499701
2022_1168_1242,0.06693198809998706
2022_1168_1246,0.07698145910219811
2022_1168_1255,0.4580586320053063
2022_1168_1260,0.16587764281624007
2022_1168_1261,0.12961224948000752
2022_1168_1266,0.19728418517551824
2022_1168_1272,0.13398985381470938
2022_1168_1274,0.22141924308939118
2022_1168_1276,0.15147687194445508
2022_1168_1277,0.1762369155634921
2022_1168_1286,0.4463321437799276
2022_1168_1293,0.18025603772597343
2022_1168_1308,0.27481919477779837
2022_1168_1313,0.5296516387833408
2022_1168_1314,0.1648451798609377
2022_1168_1323,0.18832774958653084
2022_1168_1326,0.16907580330516261
2022_1168_1344,0.20299765461072533
2022_1168_1345,0.09304678953646714
2022_1168_1350,0.3000273692370958
2022_1168_1353,0.23747065733234776
2022_1168_1355,0.27918461343062867
2022_1168_1361,0.12777682684780892
2022_1168_1362,0.12649605925872315
2022_1168_1371,0.19007020928859233
2022_1168_1388,0.10471473694706412
2022_1168_1389,0.3561910962295888
2022_1168_1394,0.6409093609477342
2022_1168_1395,0.17311506624707979
2022_1168_1397,0.0713099570125616
2022_1168_1400,0.10544838001819558
2022_1168_1403,0.0707820095915299
2022_1168_1411,0.5082225173218975
2022_1168_1412,0.21917053949705656
2022_1168_1417,0.07949181200011014
2022_1168_1425,0.21492295124676028
2022_1168_1436,0.22498892445209218
2022_1168_1437,0.0839489505012581
2022_1168_1439,0.13157053992400064
2022_1168_1458,0.15261355673623384
2022_1168_1460,0.5765691199116426
2022_1168_1461,0.24187145154289824
2022_1168_1463,0.42111537421268647
2022_1172_1174,0.7790503186298513
2022_1172_1181,0.2794606590519979
2022_1172_1209,0.7466069749736668
2022_1172_1211,0.13525534010522308
2022_1172_1222,0.20139874378075406
2022_1172_1228,0.35631344449620855
2022_1172_1231,0.40634339453356594
2022_1172_1234,0.2986474987148484
2022_1172_1235,0.4944777244184587
2022_1172_1240,0.7828278872175667
2022_1172_1242,0.24095274131481867
2022_1172_1246,0.26958151075463244
2022_1172_1255,0.7890447895429497
2022_1172_1260,0.46809545588512436
2022_1172_1261,0.39722200463636836
2022_1172_1266,0.5209832635037078
2022_1172_1272,0.4064176404299954
2022_1172_1274,0.5572288780000877
2022_1172_1276,0.44133975102489575
2022_1172_1277,0.4863244379039287
2022_1172_1286,0.781056929440566
2022_1172_1293,0.49318144652519547
2022_1172_1308,0.6264530825904907
2022_1172_1313,0.8328669584519927
2022_1172_1314,0.4662333451864071
2022_1172_1323,0.5066058759037393
2022_1172_1326,0.47381060424972693
2022_1172_1344,0.5298830123947246
2022_1172_1345,0.3122437170161846
2022_1172_1350,0.654791965059365
2022_1172_1353,0.579504817058181
2022_1172_1355,0.6315397573844221
2022_1172_1361,0.3933094270811118
2022_1172_1362,0.390558877533802
2022_1172_1371,0.5094448349532712
2022_1172_1388,0.3410621140739465
2022_1172_1389,0.7100039639072193
2022_1172_1394,0.8876193363573734
2022_1172_1395,0.480916479914083
2022_1172_1397,0.25361935138832525
2022_1172_1400,0.3428175744386512
2022_1172_1403,0.25210807422184317
2022_1172_1411,0.8205724804872602
2022_1172_1412,0.5539964220210148
2022_1172_1417,0.27649114307402123
2022_1172_1425,0.5478123634147176
2022_1172_1436,0.5623024509714105
2022_1172_1437,0.28853181612446904
2022_1172_1439,0.4013591062524367
2022_1172_1458,0.44351464951182523
2022_1172_1460,0.8576665461959909
2022_1172_1461,0.5853781882749388
2022_1172_1463,0.7629898072091182
2022_1174_1181,0.11700215510999418
2022_1174_1209,0.5016513063744344
2022_1174_1211,0.050725860003025376
2022_1174_1222,0.07932403722455607
2022_1174_1228,0.1590393779744488
2022_1174_1231,0.1895257973446639
2022_1174_1234,0.12700109545305255
2022_1174_1235,0.2504747445987939
2022_1174_1240,0.5518703992899546
2022_1174_1242,0.09784028771066995
2022_1174_1246,0.11197355817267113
2022_1174_1255,0.5609910942266573
2022_1174_1260,0.23115805436223205
2022_1174_1261,0.18376484805225912
2022_1174_1266,0.2709101938931736
2022_1174_1272,0.18957307767011092
2022_1174_1274,0.3006785336503341
2022_1174_1276,0.21253396432586028
2022_1174_1277,0.24439964837529443
2022_1174_1286,0.5493003881942394
2022_1174_1293,0.24950241810981352
2022_1174_1308,0.3642507672253094
2022_1174_1313,0.629970869814711
2022_1174_1314,0.22983122654680904
2022_1174_1323,0.2596926010396529
2022_1174_1326,0.23525984902129404
2022_1174_1344,0.2780174195225336
2022_1174_1345,0.13427906223303465
2022_1174_1350,0.39321414425776097
2022_1174_1353,0.32011334464198343
2022_1174_1355,0.3693133125869039
2022_1174_1361,0.18132232990848565
2022_1174_1362,0.17961537454281337
2022_1174_1371,0.26188230923232936
2022_1174_1388,0.15026085732337796
2022_1174_1389,0.45547113242137116
2022_1174_1394,0.7296128376455351
2022_1174_1395,0.24042276834705875
2022_1174_1397,0.10401457488419502
2022_1174_1400,0.1512596889829255
2022_1174_1403,0.10327142211995725
2022_1174_1411,0.6097446491548254
2022_1174_1412,0.29793290560070707
2022_1174_1417,0.11548223221112593
2022_1174_1425,0.2927311377819475
2022_1174_1436,0.3050254124279271
2022_1174_1437,0.12169059034681294
2022_1174_1439,0.18636613322838388
2022_1174_1458,0.21401326266744494
2022_1174_1460,0.6730584781347967
2022_1174_1461,0.32539212317725885
2022_1174_1463,0.5237694715613864
2022_1181_1209,0.8703580484889677
2022_1181_1211,0.2627471416536753
2022_1181_1222,0.3649266925122034
2022_1181_1228,0.5577733075916345
2022_1181_1231,0.6093137779871701
2022_1181_1234,0.4924466764124579
2022_1181_1235,0.6902826572973688
2022_1181_1240,0.8914611566008078
2022_1181_1242,0.4197177549980089
2022_1181_1246,0.45680400741002214
2022_1181_1255,0.8949854291373949
2022_1181_1260,0.6672424384795206
2022_1181_1261,0.6002429366453083
2022_1181_1266,0.7124910701545369
2022_1181_1272,0.6093870411917114
2022_1181_1274,0.7414376417028629
2022_1181_1276,0.6428612521583386
2022_1181_1277,0.6832645384390352
2022_1181_1286,0.8904520960897992
2022_1181_1293,0.6891728571547908
2022_1181_1308,0.7925822400659757
2022_1181_1313,0.9190578854021977
2022_1181_1314,0.665579423031142
2022_1181_1323,0.7005579375400259
2022_1181_1326,0.672315734936183
2022_1181_1344,0.7197467501371154
2022_1181_1345,0.5084693324935833
2022_1181_1350,0.8120981443486178
2022_1181_1353,0.7584631252061727
2022_1181_1355,0.7961428554323293
2022_1181_1361,0.5963088977521733
2022_1181_1362,0.593527546942666
2022_1181_1371,0.7029353041169711
2022_1181_1388,0.5411483292986612
2022_1181_1389,0.8479915265067728
2022_1181_1394,0.9473589667910973
2022_1181_1395,0.6785595409538422
2022_1181_1397,0.4363791943482552
2022_1181_1400,0.5430848559671845
2022_1181_1403,0.434412727848023
2022_1181_1411,0.912437118186185
2022_1181_1412,0.7389199123587188
2022_1181_1417,0.4654543966589453
2022_1181_1425,0.7340691039711302
2022_1181_1436,0.7453649856211182
2022_1181_1437,0.48026169805590013
2022_1181_1439,0.6043744381113084
2022_1181_1458,0.6448828793484066
2022_1181_1460,0.9321107470748476
2022_1181_1461,0.7628597360367491
2022_1181_1463,0.8800255991591421
2022_1209_1211,0.04382741633332629
2022_1209_1222,0.06881834587720961
2022_1209_1228,0.13957671602452928
2022_1209_1231,0.16707351894247652
2022_1209_1234,0.11094192851503534
2022_1209_1235,0.22278687869296324
2022_1209_1240,0.5136999920330266
2022_1209_1242,0.08510899523459238
2022_1209_1246,0.09760216267161549
2022_1209_1255,0.5229259787720183
2022_1209_1260,0.20502140682471842
2022_1209_1261,0.16185874769147116
2022_1209_1266,0.24169178765382623
2022_1209_1272,0.16711635309907147
2022_1209_1274,0.26943601040189097
2022_1209_1276,0.18798822681347047
2022_1209_1277,0.2171887388785063
2022_1209_1286,0.5111050009624887
2022_1209_1293,0.22189021545817755
2022_1209_1308,0.32951516344863274
2022_1209_1313,0.5935534358755636
2022_1209_1314,0.2038048332551604
2022_1209_1323,0.23130022443014608
2022_1209_1326,0.20878536262337913
2022_1209_1344,0.2482935246980763
2022_1209_1345,0.11742338793600077
2022_1209_1350,0.3572686875231063
2022_1209_1353,0.2876821440242426
2022_1209_1355,0.3343488322673324
2022_1209_1361,0.15965044519213
2022_1209_1362,0.15810810625323798
2022_1209_1371,0.23332598377704872
2022_1209_1388,0.13170423355946942
2022_1209_1389,0.41775268871893306
2022_1209_1394,0.6983055692344915
2022_1209_1395,0.21352950885583913
2022_1209_1397,0.09056051297007522
2022_1209_1400,0.1325989620783916
2022_1209_1403,0.08990384014505473
2022_1209_1411,0.5726868454170567
2022_1209_1412,0.26686680287570264
2022_1209_1417,0.10071158293041411
2022_1209_1425,0.26200501601443954
2022_1209_1436,0.2735078694360033
2022_1209_1437,0.10622122662865643
2022_1209_1439,0.164212325967248
2022_1209_1458,0.18933775763142907
2022_1209_1460,0.6384478779386074
2022_1209_1461,0.29265632561764754
2022_1209_1463,0.4854372545651397
2022_1211_1222,0.48427906996329995
2022_1211_1228,0.6733265728619242
2022_1211_1231,0.7182035706308202
2022_1211_1234,0.6132333276662116
2022_1211_1235,0.7845836570921265
2022_1211_1240,0.930661366316509
2022_1211_1242,0.5417047168113238
2022_1211_1246,0.5788181645747924
2022_1211_1255,0.9330084533254097
2022_1211_1260,0.7661823693323961
2022_1211_1261,0.7104595366306183
2022_1211_1266,0.8019700451236788
2022_1211_1272,0.7182658558946599
2022_1211_1274,0.8241315156637944
2022_1211_1276,0.746294103508579
2022_1211_1277,0.7790183052618622
2022_1211_1286,0.9299881197596784
2022_1211_1293,0.783705882829488
2022_1211_1308,0.8619642207965631
2022_1211_1313,0.9488629133724029
2022_1211_1314,0.7648395547188039
2022_1211_1323,0.7926700566105113
2022_1211_1326,0.7702665725078974
2022_1211_1344,0.8075774529385132
2022_1211_1345,0.6283208734905786
2022_1211_1350,0.8759735350775805
2022_1211_1353,0.8369096150277253
2022_1211_1355,0.8645373616348389
2022_1211_1361,0.7070808372978786
2022_1211_1362,0.704684718481236
2022_1211_1371,0.794530603632892
2022_1211_1388,0.6583850931232258
2022_1211_1389,0.9011505071430723
2022_1211_1394,0.9671156637009521
2022_1211_1395,0.7752678600566906
2022_1211_1397,0.5585475335674999
2022_1211_1400,0.6601375798707314
2022_1211_1403,0.5565741841093064
2022_1211_1411,0.9445329529739365
2022_1211_1412,0.8222259427650708
2022_1211_1417,0.5872810325041763
2022_1211_1425,0.8185428451836041
2022_1211_1436,0.8270957220724197
2022_1211_1437,0.6016021534686051
2022_1211_1439,0.7139947036161136
2022_1211_1458,0.7479597853853255
2022_1211_1460,0.957332504810532
2022_1211_1461,0.8401791814401746
2022_1211_1463,0.9229991672027703
2022_1222_1228,0.5711290428868039
2022_1222_1231,0.6221673524791096
2022_1222_1234,0.5060280878050792
2022_1222_1235,0.7017761690902631
2022_1222_1240,0.8966072306504025
2022_1222_1242,0.43300455356646994
2022_1222_1246,0.4703132940640662
2022_1222_1255,0.8999831563586036
2022_1222_1260,0.6791936001961025
2022_1222_1261,0.6132054969661256
2022_1222_1266,0.7234905669142798
2022_1222_1272,0.6222396996908857
2022_1222_1274,0.7517156148046008
2022_1222_1276,0.6552356215497835
2022_1222_1277,0.6949033789734798
2022_1222_1286,0.8956404113547839
2022_1222_1293,0.7006896955283967
2022_1222_1308,0.8013718300492508
2022_1222_1313,0.9230085382544337
2022_1222_1314,0.677561449796479
2022_1222_1323,0.7118293225399553
2022_1222_1326,0.6841709329376858
2022_1222_1344,0.7305736284038955
2022_1222_1345,0.5220381328344201
2022_1222_1350,0.8202482831303037
2022_1222_1353,0.7682758410876985
2022_1222_1355,0.8048187169143115
2022_1222_1361,0.6093159941961507
2022_1222_1362,0.6065651323121746
2022_1222_1371,0.7141537151114374
2022_1222_1388,0.5546052247674549
2022_1222_1389,0.8548630486102302
2022_1222_1394,0.9500034339919314
2022_1222_1395,0.6902929052371066
2022_1222_1397,0.44978460771986556
2022_1222_1400,0.5565315000021258
2022_1222_1403,0.4478057281036685
2022_1222_1411,0.9166816244318744
2022_1222_1412,0.7492641214769944
2022_1222_1417,0.47899391975286804
2022_1222_1425,0.7445390607507741
2022_1222_1436,0.7555383177278058
2022_1222_1437,0.4938340257928544
2022_1222_1439,0.617288447516963
2022_1222_1458,0.6572245511776433
2022_1222_1460,0.9354690437156392
2022_1222_1461,0.7725473993934112
2022_1222_1463,0.8856443080353957
2022_1228_1231,0.48230911635203483
2022_1228_1234,0.3669236339204777
2022_1228_1235,0.571070318576246
2022_1228_1240,0.8306909433531822
2022_1228_1242,0.30171302078907053
2022_1228_1246,0.3343807522128357
2022_1228_1255,0.8358250383265629
2022_1228_1260,0.5450072358647722
2022_1228_1261,0.472840690616128
2022_1228_1266,0.5968342670787117
2022_1228_1272,0.48238596385854987
2022_1228_1274,0.6314011437773387
2022_1228_1276,0.51813774889387
2022_1228_1277,0.5630607764823075
2022_1228_1286,0.8292251453903376
2022_1228_1293,0.5697995709559904
2022_1228_1308,0.6953686185169318
2022_1228_1313,0.8715118885515166
2022_1228_1314,0.5431515946386587
2022_1228_1323,0.5829108816468093
2022_1228_1326,0.5506892210640126
2022_1228_1344,0.6053921724969921
2022_1228_1345,0.3819354826163634
2022_1228_1350,0.7208093305015069
2022_1228_1353,0.6522740919566442
2022_1228_1355,0.6999663107659946
2022_1228_1361,0.4687625145734027
2022_1228_1362,0.46588950316934996
2022_1228_1371,0.5856698691447598
2022_1228_1388,0.41332051241994294
2022_1228_1389,0.7691845862663605
2022_1228_1394,0.9148978752673045
2022_1228_1395,0.5577259946433314
2022_1228_1397,0.3162429673898346
2022_1228_1400,0.4152135353680167
2022_1228_1403,0.31451577295022864
2022_1228_1411,0.8615877393652841
2022_1228_1412,0.6283490259136472
2022_1228_1417,0.34217319849975497
2022_1228_1425,0.6224933983035227
2022_1228_1436,0.6361797192533124
2022_1228_1437,0.3556680987783684
2022_1228_1439,0.47714194526088005
2022_1228_1458,0.5203386078281932
2022_1228_1460,0.8913254677757618
2022_1228_1461,0.657731362571155
2022_1228_1463,0.8141872430646467
2022_1231_1234,0.28192302406728603
2022_1231_1235,0.4742014229706502
2022_1231_1240,0.7687073672627236
2022_1231_1242,0.2264161743501117
2022_1231_1246,0.25389550536498956
2022_1231_1255,0.7752124204730332
2022_1231_1260,0.447942375444361
2022_1231_1261,0.37795209255872564
2022_1231_1266,0.500696586827667
2022_1231_1272,0.38698802940517185
2022_1231_1274,0.5371133773491394
2022_1231_1276,0.42142592938917234
2022_1231_1277,0.46607422560756445
2022_1231_1286,0.7668555555422518
2022_1231_1293,0.4729085743334347
2022_1231_1308,0.6072659671424734
2022_1231_1313,0.8212570968860154
2022_1231_1314,0.4460931984675989
2022_1231_1323,0.48631067453957794
2022_1231_1326,0.45362131038584397
2022_1231_1344,0.5096184748358431
2022_1231_1345,0.2950781853379219
2022_1231_1350,0.6362151818431572
2022_1231_1353,0.5596014989951162
2022_1231_1355,0.6124522824268824
2022_1231_1361,0.37411151865209724
2022_1231_1362,0.37141303486965965
2022_1231_1371,0.48914865496934234
2022_1231_1388,0.3230564759068361
2022_1231_1389,0.6930053221759849
2022_1231_1394,0.8792614737854941
2022_1231_1395,0.4606894954976541
2022_1231_1397,0.238558782736439
2022_1231_1400,0.32476493681022917
2022_1231_1403,0.23710873954515635
2022_1231_1411,0.808305152150653
2022_1231_1412,0.5338569163975918
2022_1231_1417,0.26054650405801044
2022_1231_1425,0.5276317128001977
2022_1231_1436,0.5422280905842268
2022_1231_1437,0.2721540069872212
2022_1231_1439,0.38201569031371374
2022_1231_1458,0.42357709917495917
2022_1231_1460,0.8474638777687016
2022_1231_1461,0.5655444543752849
2022_1231_1463,0.7479946472590612
2022_1234_1235,0.6950462087296422
2022_1234_1240,0.8936074229307847
2022_1234_1242,0.4251773580396776
2022_1234_1246,0.4623616422757155
2022_1234_1255,0.897070052381571
2022_1234_1260,0.6721920712002477
2022_1234_1261,0.6056000856921832
2022_1234_1266,0.7170530597130512
2022_1234_1272,0.6147003093401284
2022_1234_1274,0.7457042579085197
2022_1234_1276,0.6479822160531128
2022_1234_1277,0.6880872563450969
2022_1234_1286,0.8926159122113042
2022_1234_1293,0.6939459096632208
2022_1234_1308,0.7962368401740585
2022_1234_1313,0.9207069878672347
2022_1234_1314,0.6705415784167806
2022_1234_1323,0.7052309379279095
2022_1234_1326,0.67722640921556
2022_1234_1344,0.7242381707037191
2022_1234_1345,0.5140606822970152
2022_1234_1350,0.8154889335894914
2022_1234_1353,0.7625387766139411
2022_1234_1355,0.7997505698368288
2022_1234_1361,0.601683782279704
2022_1234_1362,0.5989145552050851
2022_1234_1371,0.7075866898059436
2022_1234_1388,0.546699345911768
2022_1234_1389,0.8508535571017274
2022_1234_1394,0.9484638002556183
2022_1234_1395,0.6834207055642506
2022_1234_1397,0.4418904850881025
2022_1234_1400,0.5486319858133937
2022_1234_1403,0.43991856771091464
2022_1234_1411,0.9142085195144504
2022_1234_1412,0.7432136855833481
2022_1234_1417,0.471026014377006
2022_1234_1425,0.7384144124910471
2022_1234_1436,0.7495886830478133
2022_1234_1437,0.48584946270057344
2022_1234_1439,0.6097122209327029
2022_1234_1458,0.6499906379942079
2022_1234_1460,0.9335131510224782
2022_1234_1461,0.7668840015993013
2022_1234_1463,0.8823681556427346
2022_1235_1240,0.6875558141543211
2022_1235_1242,0.16233329023418677
2022_1235_1246,0.18388385287121614
2022_1235_1255,0.695438964305492
2022_1235_1260,0.34948645471424755
2022_1235_1261,0.28688543278048406
2022_1235_1266,0.39902647077573267
2022_1235_1272,0.2947759071752574
2022_1235_1274,0.43448327333969644
2022_1235_1276,0.3253632763919189
2022_1235_1277,0.36627715456362653
2022_1235_1286,0.6853202482790937
2022_1235_1293,0.3726695305359135
2022_1235_1308,0.5058809186601366
2022_1235_1313,0.7526094649295788
2022_1235_1314,0.34778766749255763
2022_1235_1323,0.38530748945550186
2022_1235_1326,0.35471920583913913
2022_1235_1344,0.4076156822669117
2022_1235_1345,0.21701347808545732
2022_1235_1350,0.536600622096341
2022_1235_1353,0.45691596954028324
2022_1235_1355,0.5113287031335702
2022_1235_1361,0.28354842088687704
2022_1235_1362,0.2812096761859485
2022_1235_1371,0.38800125031496385
2022_1235_1388,0.24011116061230858
2022_1235_1389,0.5991435383313009
2022_1235_1394,0.828231572333604
2022_1235_1395,0.3612652784028356
2022_1235_1397,0.17180241221985948
2022_1235_1400,0.24153748424088714
2022_1235_1403,0.1706671897117534
2022_1235_1411,0.7362805533188553
2022_1235_1412,0.4312693139553431
2022_1235_1417,0.18916583125725545
2022_1235_1425,0.425149311922681
2022_1235_1436,0.43954871262000217
2022_1235_1437,0.19844671109601547
2022_1235_1439,0.2904270535381692
2022_1235_1458,0.327301488084454
2022_1235_1460,0.7862616968613583
2022_1235_1461,0.46291467964836097
2022_1235_1463,0.6627640057800382
2022_1240_1242,0.0896027927713694
2022_1240_1246,0.10268157126890676
2022_1240_1255,0.5369689013095588
2022_1240_1260,0.2143631553811068
2022_1240_1261,0.16965350600386478
2022_1240_1266,0.25217439566944055
2022_1240_1272,0.17511140651289797
2022_1240_1274,0.2806765453997765
2022_1240_1276,0.19674593968874332
2022_1240_1277,0.2269266349642111
2022_1240_1286,0.5251799333301859
2022_1240_1293,0.231776494509078
2022_1240_1308,0.34208848475577464
2022_1240_1313,0.607079505749735
2022_1240_1314,0.2131060085610229
2022_1240_1323,0.2414756527946447
2022_1240_1326,0.2182515306579547
2022_1240_1344,0.2589646795910608
2022_1240_1345,0.12339328061061548
2022_1240_1350,0.3703161080397492
2022_1240_1353,0.2993719565128438
2022_1240_1355,0.3470111354423009
2022_1240_1361,0.16736009191885015
2022_1240_1362,0.1657579634531078
2022_1240_1371,0.24356229299922547
2022_1240_1388,0.13828641420343166
2022_1240_1389,0.4315259572382649
2022_1240_1394,0.7100485386370281
2022_1240_1395,0.22315010828286805
2022_1240_1397,0.09531216627241844
2022_1240_1400,0.13921868901861265
2022_1240_1403,0.09462462320413967
2022_1240_1411,0.5864234756606883
2022_1240_1412,0.27804094629939463
2022_1240_1417,0.10593381554653825
2022_1240_1425,0.27305140742193046
2022_1240_1436,0.2848520426886822
2022_1240_1437,0.11169366893035237
2022_1240_1439,0.17209715443092058
2022_1240_1458,0.19814299922185213
2022_1240_1460,0.6513574818948719
2022_1240_1461,0.30446186899408784
2022_1240_1463,0.49952755949266375
2022_1242_1246,0.47152848229434813
2022_1242_1255,0.9004213191193386
2022_1242_1260,0.6802553728955012
2022_1242_1261,0.6143616649860076
2022_1242_1266,0.7244652064733889
2022_1242_1272,0.623385448793926
2022_1242_1274,0.7526247834983614
2022_1242_1276,0.6563365663345053
2022_1242_1277,0.6959364341581715
2022_1242_1286,0.8960954027235267
2022_1242_1293,0.7017115683660277
2022_1242_1308,0.8021470257743798
2022_1242_1313,0.9233544199249527
2022_1242_1314,0.6786260683938796
2022_1242_1323,0.7128287506161999
2022_1242_1326,0.6852238668879851
2022_1242_1344,0.7315325659367861
2022_1242_1345,0.5232549438697204
2022_1242_1350,0.8209662673683241
2022_1242_1353,0.7691429925332554
2022_1242_1355,0.8055837239019079
2022_1242_1361,0.6104764031308372
2022_1242_1362,0.6077284516980246
2022_1242_1371,0.7151483076977272
2022_1242_1388,0.5558096719730752
2022_1242_1389,0.8554671333649098
2022_1242_1394,0.9502345806173323
2022_1242_1395,0.6913346372754139
2022_1242_1397,0.45099191562080665
2022_1242_1400,0.5577348920633278
2022_1242_1403,0.4490120590038311
2022_1242_1411,0.9170533752714244
2022_1242_1412,0.7501792837325982
2022_1242_1417,0.48021120295636255
2022_1242_1425,0.745465610341076
2022_1242_1436,0.7564380238956415
2022_1242_1437,0.49505318762789735
2022_1242_1439,0.6184400052004845
2022_1242_1458,0.6583224565959341
2022_1242_1460,0.9357628428064667
2022_1242_1461,0.7734032805540202
2022_1242_1463,0.8861373403373118
2022_1246_1255,0.89533699092976
2022_1246_1260,0.6680736620770883
2022_1246_1261,0.6011414787274516
2022_1246_1266,0.7132578372555405
2022_1246_1272,0.6102783746483085
2022_1246_1274,0.7421551477813114
2022_1246_1276,0.6437208595362347
2022_1246_1277,0.6840746891014798
2022_1246_1286,0.8908169828793809
2022_1246_1293,0.6899747525432627
2022_1246_1308,0.793197406747832
2022_1246_1313,0.9193361221259246
2022_1246_1314,0.6664127239343596
2022_1246_1323,0.7013431893924735
2022_1246_1326,0.6731404935969175
2022_1246_1344,0.720501757665747
2022_1246_1345,0.5094055567256948
2022_1246_1350,0.8126691105514607
2022_1246_1353,0.7591487332347618
2022_1246_1355,0.7967501699763124
2022_1246_1361,0.5972103486635795
2022_1246_1362,0.5944309844927886
2022_1246_1371,0.7037169582687024
2022_1246_1388,0.5420783657546242
2022_1246_1389,0.8484737760244556
2022_1246_1394,0.9475454716047769
2022_1246_1395,0.6793760788978574
2022_1246_1397,0.4373007739267522
2022_1246_1400,0.5440142747144052
2022_1246_1403,0.43533336216388097
2022_1246_1411,0.912735952720324
2022_1246_1412,0.7396419517076293
2022_1246_1417,0.4663865693538021
2022_1246_1425,0.7347997438511545
2022_1246_1436,0.7460753257992923
2022_1246_1437,0.4811968303631018
2022_1246_1439,0.6052698006711733
2022_1246_1458,0.6457403022584959
2022_1246_1460,0.9323474177131623
2022_1246_1461,0.7635367549900539
2022_1246_1463,0.8804205511809912
2022_1255_1260,0.2195799866682633
2022_1255_1261,0.1740232792268493
2022_1255_1266,0.258009219531665
2022_1255_1272,0.1795913539409377
2022_1255_1274,0.286917829514264
2022_1255_1276,0.20164407281939245
2022_1255_1277,0.23235878814589223
2022_1255_1286,0.5328307990490074
2022_1255_1293,0.23728910859959723
2022_1255_1308,0.34903274283348895
2022_1255_1313,0.6143796883909194
2022_1255_1314,0.21830074651578274
2022_1255_1323,0.247144739389124
2022_1255_1326,0.22353606638782333
2022_1255_1344,0.26490096318990586
2022_1255_1345,0.12675341509178686
2022_1255_1350,0.37750458709322693
2022_1255_1353,0.3058521999346545
2022_1255_1355,0.35400155331430916
2022_1255_1361,0.17168300724757576
2022_1255_1362,0.17004794731313988
2022_1255_1371,0.24926426910496624
2022_1255_1388,0.14198641597225192
2022_1255_1389,0.43907410969085797
2022_1255_1394,0.7163295614481734
2022_1255_1395,0.22851858191850388
2022_1255_1397,0.0979931023040763
2022_1255_1400,0.14293949713461676
2022_1255_1403,0.0972882997535462
2022_1255_1411,0.5938506792979134
2022_1255_1412,0.2842467826570802
2022_1255_1417,0.10887756095671283
2022_1255_1425,0.2791889442519601
2022_1255_1436,0.2911485947052341
2022_1255_1437,0.11477692457947392
2022_1255_1439,0.1765164886782694
2022_1255_1458,0.20306712038080998
2022_1255_1460,0.6582980515002436
2022_1255_1461,0.31100338263592203
2022_1255_1463,0.5072039128371155
2022_1260_1261,0.35691439660684066
2022_1260_1266,0.4780775971489717
2022_1260_1272,0.3657430963411058
2022_1260_1274,0.5145446051182935
2022_1260_1276,0.39952257810213
2022_1260_1277,0.4436296338979351
2022_1260_1286,0.7502803501683286
2022_1260_1293,0.4504125038298486
2022_1260_1308,0.5854778703360871
2022_1260_1313,0.8075790488251717
2022_1260_1314,0.42384698643797786
2022_1260_1323,0.4637379761839763
2022_1260_1326,0.43129199419707814
2022_1260_1344,0.48698954518202175
2022_1260_1345,0.27660223006094886
2022_1260_1350,0.6150149543518552
2022_1260_1353,0.5371843955858638
2022_1260_1355,0.5907580106070741
2022_1260_1361,0.35316622758421723
2022_1260_1362,0.3505342098703354
2022_1260_1371,0.4665638719638361
2022_1260_1388,0.3035831397544288
2022_1260_1389,0.6734157745818145
2022_1260_1394,0.8693158111490441
2022_1260_1395,0.4382913503875751
2022_1260_1397,0.22250468798296616
2022_1260_1400,0.30523505269349116
2022_1260_1403,0.2211238890653727
2022_1260_1411,0.7938847238239151
2022_1260_1412,0.511273840615956
2022_1260_1417,0.24348587966791738
2022_1260_1425,0.5050266706202095
2022_1260_1436,0.519685689549285
2022_1260_1437,0.25459501177715677
2022_1260_1439,0.36088302947175144
2022_1260_1458,0.40163955643183513
2022_1260_1460,0.8353893018783247
2022_1260_1461,0.5431829138171465
2022_1260_1463,0.7305496942698564
2022_1261_1266,0.48570053337366287
2022_1261_1272,0.37285445039492293
2022_1261_1274,0.5221672685419425
2022_1261_1276,0.4068693994204557
2022_1261_1277,0.45117811872412394
2022_1261_1286,0.7559570720665884
2022_1261_1293,0.4579813982864821
2022_1261_1308,0.5928680248042462
2022_1261_1313,0.8122791306599055
2022_1261_1314,0.4313198149343412
2022_1261_1323,0.4713387526109148
2022_1261_1326,0.43879611616214564
2022_1261_1344,0.49461991489778445
2022_1261_1345,0.28275303867144225
2022_1261_1350,0.622218302561007
2022_1261_1353,0.5447660820489229
2022_1261_1355,0.598118645832856
2022_1261_1361,0.36017190749068495
2022_1261_1362,0.35751653683745876
2022_1261_1371,0.47417001129610026
2022_1261_1388,0.3100767504470692
2022_1261_1389,0.6800947895770619
2022_1261_1394,0.872745529416542
